valid_time,u10,v10,t2m,tp,latitude,longitude
2021-09-10 12:00:00,2.5550842,1.8624115,299.99628,0.00030565262,10.75,106.25
2021-09-10 13:00:00,3.1120148,1.5474243,299.91193,0.0001320839,10.75,106.25
2021-09-10 14:00:00,3.2791138,1.558609,299.87903,2.5749207e-05,10.75,106.25
2021-09-10 15:00:00,3.3440094,1.1389465,299.16583,9.536743e-07,10.75,106.25
2021-09-10 16:00:00,3.2388763,1.0328217,299.286,2.861023e-06,10.75,106.25
2021-09-10 17:00:00,3.3964996,0.8200073,299.06946,3.2901764e-05,10.75,106.25
2021-09-10 18:00:00,3.246399,0.77653503,298.92712,7.247925e-05,10.75,106.25
2021-09-10 19:00:00,3.0401,0.5003967,298.83466,0.00041389465,10.75,106.25
2021-09-10 20:00:00,3.0788422,0.44023132,298.49823,0.00044488907,10.75,106.25
2021-09-10 21:00:00,3.3640747,0.41818237,298.64764,0.00053691864,10.75,106.25
2021-09-10 22:00:00,2.9179688,0.84703064,298.5495,0.0006160736,10.75,106.25
2021-09-10 23:00:00,3.2493439,0.63645935,298.49805,0.00023555756,10.75,106.25
2021-09-11 00:00:00,3.213913,0.39608765,298.9258,0.00019359589,10.75,106.25
2021-09-11 01:00:00,4.5131226,0.61247253,299.3381,0.00011253357,10.75,106.25
2021-09-11 02:00:00,5.060028,0.4434204,301.6776,0.00011730194,10.75,106.25
2021-09-11 03:00:00,6.174835,0.012680054,303.9796,8.6307526e-05,10.75,106.25
2021-09-11 04:00:00,6.2453613,-0.24987793,304.54022,2.7656555e-05,10.75,106.25
2021-09-11 05:00:00,6.5443115,-0.5812073,304.71277,0.00013637543,10.75,106.25
2021-09-11 06:00:00,6.459152,-1.0337524,303.79355,0.0025863647,10.75,106.25
2021-09-11 07:00:00,4.6974792,-0.6806488,303.6136,0.00036287308,10.75,106.25
2021-09-11 08:00:00,4.153244,-0.4501953,303.34918,3.8146973e-06,10.75,106.25
2021-09-11 09:00:00,4.3799286,0.7113342,302.64874,5.2452087e-06,10.75,106.25
2021-09-11 10:00:00,3.3640442,1.0326385,302.23328,2.193451e-05,10.75,106.25
2021-09-11 11:00:00,2.8522491,1.317276,301.91974,4.2915344e-06,10.75,106.25
2021-09-11 12:00:00,2.9075623,1.3726501,301.62256,0.0,10.75,106.25
2021-09-11 13:00:00,2.8605652,1.2487488,301.3169,0.0,10.75,106.25
2021-09-11 14:00:00,2.701065,1.3205719,300.83014,0.0,10.75,106.25
2021-09-11 15:00:00,3.0221405,1.540802,300.25848,0.0,10.75,106.25
2021-09-11 16:00:00,3.2585907,1.6298218,300.07068,0.0,10.75,106.25
2021-09-11 17:00:00,3.1710205,1.7525177,299.72906,0.0,10.75,106.25
2021-09-11 18:00:00,3.0005493,1.9240112,299.52887,0.0,10.75,106.25
2021-09-11 19:00:00,3.0727692,2.0328217,299.6855,0.0,10.75,106.25
2021-09-11 20:00:00,3.3005981,1.7064972,299.52325,0.0,10.75,106.25
2021-09-11 21:00:00,3.7629395,1.3339386,299.55206,0.0,10.75,106.25
2021-09-11 22:00:00,3.6261444,0.8821411,299.92456,0.0,10.75,106.25
2021-09-11 23:00:00,3.812851,0.7787018,299.9552,0.0,10.75,106.25
2021-09-12 00:00:00,4.1572876,0.56108093,299.9848,0.0,10.75,106.25
2021-09-12 01:00:00,4.024521,0.3503418,300.32092,9.536743e-07,10.75,106.25
2021-09-12 02:00:00,5.000519,0.48121643,301.74866,5.722046e-06,10.75,106.25
2021-09-12 03:00:00,5.9608,0.44963074,303.24414,1.6212463e-05,10.75,106.25
2021-09-12 04:00:00,6.3332977,0.030334473,303.62262,0.0,10.75,106.25
2021-09-12 05:00:00,6.197235,-0.32722473,303.5544,1.4305115e-06,10.75,106.25
2021-09-12 06:00:00,6.434952,-0.08279419,303.51285,5.2452087e-06,10.75,106.25
2021-09-12 07:00:00,5.723694,0.29718018,303.94574,0.00018072128,10.75,106.25
2021-09-12 08:00:00,4.8540955,-0.058273315,303.10223,0.00016021729,10.75,106.25
2021-09-12 09:00:00,4.1640472,-0.76168823,302.9053,0.00011539459,10.75,106.25
2021-09-12 10:00:00,2.968628,-0.3325653,302.4216,0.00030994415,10.75,106.25
2021-09-12 11:00:00,2.3364716,0.14257812,301.0813,0.00020313263,10.75,106.25
2021-09-12 12:00:00,2.364334,-0.6969452,300.92285,0.00028419495,10.75,106.25
2021-09-12 13:00:00,1.7950897,-0.054779053,300.44043,0.0003786087,10.75,106.25
2021-09-12 14:00:00,1.7128906,0.38015747,300.27606,5.4359436e-05,10.75,106.25
2021-09-12 15:00:00,1.8741302,0.877121,299.28735,0.0,10.75,106.25
2021-09-12 16:00:00,2.0614777,1.4945068,299.23682,0.0,10.75,106.25
2021-09-12 17:00:00,2.4257965,1.7664795,299.3094,0.0,10.75,106.25
2021-09-12 18:00:00,2.656479,1.6096954,299.26352,0.0,10.75,106.25
2021-09-12 19:00:00,2.5142517,1.3595886,299.38947,0.0,10.75,106.25
2021-09-12 20:00:00,2.4155579,1.1994781,299.46643,0.0,10.75,106.25
2021-09-12 21:00:00,2.3066711,1.0494995,299.29288,0.0,10.75,106.25
2021-09-12 22:00:00,2.4269104,0.9885254,299.69745,0.0,10.75,106.25
2021-09-12 23:00:00,2.422226,0.8813324,299.8026,0.0,10.75,106.25
2021-09-13 00:00:00,2.5728455,1.0118256,300.40863,0.0,10.75,106.25
2021-09-13 01:00:00,3.3295288,0.86021423,301.09406,0.0,10.75,106.25
2021-09-13 02:00:00,3.0394745,0.5677948,302.7658,3.528595e-05,10.75,106.25
2021-09-13 03:00:00,2.8735962,0.23587036,304.1726,8.916855e-05,10.75,106.25
2021-09-13 04:00:00,2.9023743,-0.7327118,304.0055,0.0012030602,10.75,106.25
2021-09-13 05:00:00,2.493988,-1.1447144,304.01672,0.00073480606,10.75,106.25
2021-09-13 06:00:00,2.8782196,-0.59617615,304.94775,0.001806736,10.75,106.25
2021-09-13 07:00:00,2.0970764,0.09350586,303.16064,0.00010108948,10.75,106.25
2021-09-13 08:00:00,3.345993,0.77796936,302.3151,0.005836487,10.75,106.25
2021-09-13 09:00:00,3.166687,1.3093414,300.9086,0.0031189919,10.75,106.25
2021-09-13 10:00:00,1.9526825,0.26235962,299.1477,0.0013251305,10.75,106.25
2021-09-13 11:00:00,0.7404175,1.1759338,299.4918,0.00060653687,10.75,106.25
2021-09-13 12:00:00,0.56329346,2.0938416,299.3831,0.0005464554,10.75,106.25
2021-09-13 13:00:00,0.7781067,2.4255524,299.43762,0.0003361702,10.75,106.25
2021-09-13 14:00:00,1.0026398,2.463028,299.40198,0.00042057037,10.75,106.25
2021-09-13 15:00:00,1.2691498,2.6091766,299.20337,0.00051021576,10.75,106.25
2021-09-13 16:00:00,1.7809143,2.4195557,298.92285,0.0005173683,10.75,106.25
2021-09-13 17:00:00,1.7978363,2.2967072,298.66354,0.0004940033,10.75,106.25
2021-09-13 18:00:00,2.2603607,1.8930969,298.5321,0.00049591064,10.75,106.25
2021-09-13 19:00:00,2.24852,1.735199,298.6337,0.000538826,10.75,106.25
2021-09-13 20:00:00,2.067093,1.6125488,298.87564,0.0002975464,10.75,106.25
2021-09-13 21:00:00,2.0688019,1.4951477,298.958,0.000207901,10.75,106.25
2021-09-13 22:00:00,1.5279999,1.466156,298.2095,0.00026130676,10.75,106.25
2021-09-13 23:00:00,1.509018,1.3032532,298.12885,0.00065898895,10.75,106.25
2021-09-14 00:00:00,1.6996765,1.5085297,298.21863,0.0014734268,10.75,106.25
2021-09-14 01:00:00,2.603012,1.3590546,298.24884,0.00045967102,10.75,106.25
2021-09-14 02:00:00,2.1961517,1.1928558,299.25555,0.00030994415,10.75,106.25
2021-09-14 03:00:00,2.184723,1.1301727,300.51257,0.0006132126,10.75,106.25
2021-09-14 04:00:00,2.4891205,0.7100525,300.62488,0.0006971359,10.75,106.25
2021-09-14 05:00:00,2.6291962,1.5311279,302.09485,0.00031471252,10.75,106.25
2021-09-14 06:00:00,2.3250427,1.2182465,303.36777,0.00032138824,10.75,106.25
2021-09-14 07:00:00,1.8613434,0.16436768,302.5517,0.00021457672,10.75,106.25
2021-09-14 08:00:00,0.9775238,0.27574158,300.6268,0.0026626587,10.75,106.25
2021-09-14 09:00:00,1.3070984,2.0416107,300.61548,0.0053896904,10.75,106.25
2021-09-14 10:00:00,1.3005981,1.4119568,299.28497,0.0058288574,10.75,106.25
2021-09-14 11:00:00,0.6140137,1.0448151,299.06824,0.0020513535,10.75,106.25
2021-09-14 12:00:00,0.40855408,1.7766266,298.90424,0.0010514259,10.75,106.25
2021-09-14 13:00:00,0.7319641,1.9227905,298.8438,0.0005464554,10.75,106.25
2021-09-14 14:00:00,0.70825195,2.1381378,297.96454,0.00029468536,10.75,106.25
2021-09-14 15:00:00,0.3229065,2.2700806,297.49072,0.00037956238,10.75,106.25
2021-09-14 16:00:00,0.6867523,2.2895813,297.66785,3.1471252e-05,10.75,106.25
2021-09-14 17:00:00,0.82029724,1.8858948,297.69696,2.9087067e-05,10.75,106.25
2021-09-14 18:00:00,0.6555481,1.4355927,297.74866,8.201599e-05,10.75,106.25
2021-09-14 19:00:00,0.82455444,1.5049286,297.8496,0.0004863739,10.75,106.25
2021-09-14 20:00:00,0.84117126,1.3661652,297.8537,0.0011205673,10.75,106.25
2021-09-14 21:00:00,0.5632324,1.4156036,297.79443,0.0016365051,10.75,106.25
2021-09-14 22:00:00,1.55336,1.3600159,298.09662,0.001999855,10.75,106.25
2021-09-14 23:00:00,1.67276,1.298111,298.0644,0.0014410019,10.75,106.25
2021-09-15 00:00:00,1.0473175,1.1510315,298.06152,0.0011463165,10.75,106.25
2021-09-15 01:00:00,1.2125244,1.6480713,298.61438,0.00086021423,10.75,106.25
2021-09-15 02:00:00,1.8283691,1.8117523,299.85663,0.00059747696,10.75,106.25
2021-09-15 03:00:00,1.776474,1.7802124,300.72986,0.0006175041,10.75,106.25
2021-09-15 04:00:00,1.4481049,1.9761353,301.8676,0.0004849434,10.75,106.25
2021-09-15 05:00:00,1.4449158,1.8663635,303.50006,0.00037908554,10.75,106.25
2021-09-15 06:00:00,0.27534485,1.4716492,303.44077,0.0003027916,10.75,106.25
2021-09-15 07:00:00,-0.43443298,1.9266205,303.31592,0.0015296936,10.75,106.25
2021-09-15 08:00:00,1.8990936,2.3312683,301.21548,0.00043582916,10.75,106.25
2021-09-15 09:00:00,0.6016846,2.3793793,301.05017,0.00410223,10.75,106.25
2021-09-15 10:00:00,0.06036377,1.7737617,299.69403,0.0014467239,10.75,106.25
2021-09-15 11:00:00,-0.63568115,1.7635651,299.2162,0.00061798096,10.75,106.25
2021-09-15 12:00:00,-0.9286804,2.0782776,299.34753,3.5762787e-05,10.75,106.25
2021-09-15 13:00:00,-0.5852356,1.806015,299.4691,9.536743e-07,10.75,106.25
2021-09-15 14:00:00,-0.70080566,2.035614,299.11673,0.0,10.75,106.25
2021-09-15 15:00:00,-0.61639404,1.8768463,298.65045,0.0,10.75,106.25
2021-09-15 16:00:00,-0.68296814,1.4137573,298.56314,0.0,10.75,106.25
2021-09-15 17:00:00,-0.83399963,0.87750244,298.2622,0.0,10.75,106.25
2021-09-15 18:00:00,-0.9243927,0.5740967,298.09125,0.0,10.75,106.25
2021-09-15 19:00:00,-0.9471741,0.68981934,297.94772,0.0,10.75,106.25
2021-09-15 20:00:00,-0.6324768,0.8362427,297.81256,1.9073486e-06,10.75,106.25
2021-09-15 21:00:00,-0.15603638,0.9923706,297.96753,4.529953e-05,10.75,106.25
2021-09-15 22:00:00,0.093429565,1.0024261,298.11328,9.536743e-06,10.75,106.25
2021-09-15 23:00:00,-0.20063782,0.7470398,298.0913,0.0,10.75,106.25
2021-09-16 00:00:00,-0.25801086,0.5015564,298.9019,0.0,10.75,106.25
2021-09-16 01:00:00,0.343338,0.9680176,299.8097,5.2452087e-06,10.75,106.25
2021-09-16 02:00:00,0.4046936,0.9420471,301.73712,1.859665e-05,10.75,106.25
2021-09-16 03:00:00,0.39068604,0.9003906,302.96616,2.9087067e-05,10.75,106.25
2021-09-16 04:00:00,0.6897125,1.0998383,303.31442,5.9127808e-05,10.75,106.25
2021-09-16 05:00:00,0.6331787,1.1009521,304.63147,4.053116e-05,10.75,106.25
2021-09-16 06:00:00,0.66539,0.91537476,304.95068,6.818771e-05,10.75,106.25
2021-09-16 07:00:00,0.69692993,0.7732239,304.8505,0.00010871887,10.75,106.25
2021-09-16 08:00:00,0.4728546,0.838974,304.291,8.106232e-05,10.75,106.25
2021-09-16 09:00:00,-0.07640076,0.9311981,305.0253,0.0023460388,10.75,106.25
2021-09-16 10:00:00,-1.2827301,0.21574402,301.22455,0.0012311935,10.75,106.25
2021-09-16 11:00:00,-1.8186951,0.40751648,300.4688,4.005432e-05,10.75,106.25
2021-09-16 12:00:00,-1.8765259,0.74572754,300.39346,0.00039577484,10.75,106.25
2021-09-16 13:00:00,-1.9592743,0.79325867,300.33984,0.0,10.75,106.25
2021-09-16 14:00:00,-2.195404,0.58314514,300.21274,0.0,10.75,106.25
2021-09-16 15:00:00,-1.9029846,0.78900146,299.64645,0.0,10.75,106.25
2021-09-16 16:00:00,-1.5159454,1.06987,299.5092,0.0,10.75,106.25
2021-09-16 17:00:00,-1.2835999,1.0489807,299.1502,0.0,10.75,106.25
2021-09-16 18:00:00,-0.8488922,1.012207,298.92252,0.0,10.75,106.25
2021-09-16 19:00:00,-0.30247498,0.7989044,298.64322,0.00066423416,10.75,106.25
2021-09-16 20:00:00,-0.3691101,0.38891602,298.648,7.343292e-05,10.75,106.25
2021-09-16 21:00:00,-1.0142822,0.5715027,298.74017,0.0001373291,10.75,106.25
2021-09-16 22:00:00,-1.2033234,-0.06112671,298.92615,1.6212463e-05,10.75,106.25
2021-09-16 23:00:00,-1.0528412,-0.10594177,298.89423,1.335144e-05,10.75,106.25
2021-09-17 00:00:00,-0.6288605,-0.19151306,299.12762,1.66893e-05,10.75,106.25
2021-09-17 01:00:00,-0.29638672,0.22016907,299.91705,5.722046e-06,10.75,106.25
2021-09-17 02:00:00,-0.08546448,0.24243164,302.0027,6.4373016e-05,10.75,106.25
2021-09-17 03:00:00,-0.26327515,0.30682373,303.43402,0.00016069412,10.75,106.25
2021-09-17 04:00:00,-0.21821594,0.22549438,302.97928,0.0002527237,10.75,106.25
2021-09-17 05:00:00,0.07562256,0.11534119,304.1783,0.00037145615,10.75,106.25
2021-09-17 06:00:00,0.15298462,-0.10836792,304.5968,0.00038194656,10.75,106.25
2021-09-17 07:00:00,0.60723877,-0.1219635,305.39932,0.0013370514,10.75,106.25
2021-09-17 08:00:00,1.1469574,-0.4217987,304.62195,0.0020170212,10.75,106.25
2021-09-17 09:00:00,0.5368805,-0.05632019,302.60504,0.0017681122,10.75,106.25
2021-09-17 10:00:00,0.5187378,1.2962036,302.14313,9.8228455e-05,10.75,106.25
2021-09-17 11:00:00,-0.34309387,1.7520294,300.92358,0.0027217865,10.75,106.25
2021-09-17 12:00:00,-1.0173798,0.736145,299.88312,0.00178051,10.75,106.25
2021-09-17 13:00:00,-0.45211792,0.5721283,299.79623,0.0014600754,10.75,106.25
2021-09-17 14:00:00,1.145401,0.344162,299.57263,0.0012283325,10.75,106.25
2021-09-17 15:00:00,0.74035645,0.52345276,298.98633,1.7166138e-05,10.75,106.25
2021-09-17 16:00:00,-0.010604858,0.4998932,298.685,0.0,10.75,106.25
2021-09-17 17:00:00,-0.05378723,0.5329132,298.39606,3.4809113e-05,10.75,106.25
2021-09-17 18:00:00,0.2973938,0.031097412,298.36548,4.2915344e-05,10.75,106.25
2021-09-17 19:00:00,0.27052307,-0.05886841,298.5033,0.00039196014,10.75,106.25
2021-09-17 20:00:00,-0.15196228,-0.7198639,298.22296,0.00031471252,10.75,106.25
2021-09-17 21:00:00,-0.26065063,-0.97016907,298.41754,3.33786e-06,10.75,106.25
2021-09-17 22:00:00,-0.6036377,-1.0697632,298.33795,0.0,10.75,106.25
2021-09-17 23:00:00,-1.1112823,-1.434021,298.39508,0.0,10.75,106.25
2021-09-18 00:00:00,-1.0532227,-1.5895386,299.01114,0.0,10.75,106.25
2021-09-18 01:00:00,-0.858902,-1.8097992,299.7659,0.0,10.75,106.25
2021-09-18 02:00:00,-0.74702454,-2.105133,301.6305,0.0,10.75,106.25
2021-09-18 03:00:00,-0.7644501,-2.2279816,303.6302,3.9577484e-05,10.75,106.25
2021-09-18 04:00:00,-0.63098145,-2.1740112,304.2657,9.2983246e-05,10.75,106.25
2021-09-18 05:00:00,-0.50653076,-2.050537,305.7536,0.00021600723,10.75,106.25
2021-09-18 06:00:00,-0.08709717,-2.2611847,306.26752,0.0003566742,10.75,106.25
2021-09-18 07:00:00,0.36523438,-1.5377655,305.26855,0.00084352493,10.75,106.25
2021-09-18 08:00:00,1.3334045,-1.1813812,304.17194,5.38826e-05,10.75,106.25
2021-09-18 09:00:00,0.3139801,-0.32154846,304.15887,9.1552734e-05,10.75,106.25
2021-09-18 10:00:00,-1.564148,1.1401978,302.12845,0.0023584366,10.75,106.25
2021-09-18 11:00:00,-1.0523987,1.3231201,300.00867,0.0020828247,10.75,106.25
2021-09-18 12:00:00,-0.9580536,1.761261,300.20215,0.00047636032,10.75,106.25
2021-09-18 13:00:00,-0.22207642,2.1013184,300.1806,0.00010442734,10.75,106.25
2021-09-18 14:00:00,-0.029403687,1.5010071,299.63797,6.866455e-05,10.75,106.25
2021-09-18 15:00:00,0.07791138,1.4212494,299.0461,0.00024795532,10.75,106.25
2021-09-18 16:00:00,0.90449524,1.2837219,298.90555,0.0004272461,10.75,106.25
2021-09-18 17:00:00,1.5476379,0.82785034,298.48837,0.00087833405,10.75,106.25
2021-09-18 18:00:00,1.6664429,0.37046814,298.59363,0.0021090508,10.75,106.25
2021-09-18 19:00:00,1.546402,0.06010437,298.71185,0.0026931763,10.75,106.25
2021-09-18 20:00:00,1.3158112,-0.03855896,298.46637,0.0027618408,10.75,106.25
2021-09-18 21:00:00,1.2185364,0.056030273,298.1715,0.0027284622,10.75,106.25
2021-09-18 22:00:00,-0.23020935,0.30342102,297.6878,0.0028100014,10.75,106.25
2021-09-18 23:00:00,-0.69506836,-0.554657,297.47293,0.0022916794,10.75,106.25
2021-09-19 00:00:00,-0.76278687,-0.8436432,297.51733,0.0014777184,10.75,106.25
2021-09-19 01:00:00,-0.3926239,-0.5720062,297.6753,0.0019311905,10.75,106.25
2021-09-19 02:00:00,0.6952057,-0.72203064,298.23035,0.0015640259,10.75,106.25
2021-09-19 03:00:00,1.4471588,-1.3475494,299.23395,0.0021829605,10.75,106.25
2021-09-19 04:00:00,1.2026215,-1.1364594,299.50256,0.0022463799,10.75,106.25
2021-09-19 05:00:00,1.5424957,-0.80015564,300.80902,0.0017237663,10.75,106.25
2021-09-19 06:00:00,2.1680603,-0.4784546,301.37747,0.0007920265,10.75,106.25
2021-09-19 07:00:00,2.302765,0.043258667,300.8517,0.00018262863,10.75,106.25
2021-09-19 08:00:00,2.194931,-0.13117981,300.56494,0.00027132034,10.75,106.25
2021-09-19 09:00:00,2.1531525,-0.3765869,300.05756,0.00060224533,10.75,106.25
2021-09-19 10:00:00,1.6872864,-0.099227905,299.79077,0.00031280518,10.75,106.25
2021-09-19 11:00:00,0.6165924,0.87753296,299.14447,0.0008869171,10.75,106.25
2021-09-19 12:00:00,0.26319885,1.4698181,298.92984,0.0004348755,10.75,106.25
2021-09-19 13:00:00,0.78544617,1.8309937,298.73502,3.528595e-05,10.75,106.25
2021-09-19 14:00:00,1.0932922,1.9072876,298.59106,1.1444092e-05,10.75,106.25
2021-09-19 15:00:00,1.0153046,1.6308899,298.08493,2.2888184e-05,10.75,106.25
2021-09-19 16:00:00,0.5469208,1.0208282,298.00183,2.861023e-05,10.75,106.25
2021-09-19 17:00:00,0.57055664,0.8778534,297.9029,1.1444092e-05,10.75,106.25
2021-09-19 18:00:00,0.55552673,0.9199066,297.88354,1.2397766e-05,10.75,106.25
2021-09-19 19:00:00,0.81433105,1.3518219,297.96112,0.00049591064,10.75,106.25
2021-09-19 20:00:00,0.62594604,1.4075623,297.76044,0.00016593933,10.75,106.25
2021-09-19 21:00:00,-0.025787354,1.0129089,297.5247,0.0002322197,10.75,106.25
2021-09-19 22:00:00,-0.5490875,0.70391846,297.62823,0.00025320053,10.75,106.25
2021-09-19 23:00:00,-0.36323547,1.452774,297.54993,0.00016260147,10.75,106.25
2021-09-20 00:00:00,0.43174744,1.360672,298.14944,0.0001039505,10.75,106.25
2021-09-20 01:00:00,1.2516327,2.1435242,298.81543,4.4822693e-05,10.75,106.25
2021-09-20 02:00:00,1.4277496,2.257965,301.00348,9.393692e-05,10.75,106.25
2021-09-20 03:00:00,2.216095,2.5048676,301.6611,0.00032138824,10.75,106.25
2021-09-20 04:00:00,2.4534454,2.5937195,302.63025,0.00034713745,10.75,106.25
2021-09-20 05:00:00,3.2569885,2.429062,303.89917,0.00020933151,10.75,106.25
2021-09-20 06:00:00,3.0598907,1.6553345,304.9614,0.00022363663,10.75,106.25
2021-09-20 07:00:00,4.234497,2.2771149,302.89322,0.003308773,10.75,106.25
2021-09-20 08:00:00,3.6862793,3.7303314,300.27014,0.00330019,10.75,106.25
2021-09-20 09:00:00,1.296402,1.574707,299.35547,0.0013217926,10.75,106.25
2021-09-20 10:00:00,2.737503,2.1099396,299.32794,0.0014371872,10.75,106.25
2021-09-20 11:00:00,2.179184,1.9369354,299.1375,0.000330925,10.75,106.25
2021-09-20 12:00:00,1.4774933,1.8722382,299.1854,0.00018501282,10.75,106.25
2021-09-20 13:00:00,0.9270172,1.7976227,299.1906,0.00019216537,10.75,106.25
2021-09-20 14:00:00,0.46124268,1.70018,298.87952,9.393692e-05,10.75,106.25
2021-09-20 15:00:00,0.057922363,1.5158234,298.45416,5.054474e-05,10.75,106.25
2021-09-20 16:00:00,-0.25061035,1.3414764,298.39844,1.1444092e-05,10.75,106.25
2021-09-20 17:00:00,-0.349411,1.1516876,298.11676,0.0,10.75,106.25
2021-09-20 18:00:00,-0.49916077,1.1641846,298.07776,0.0,10.75,106.25
2021-09-20 19:00:00,-0.41532898,1.2280731,297.92142,0.0,10.75,106.25
2021-09-20 20:00:00,-0.46568298,0.7737732,298.03226,0.0,10.75,106.25
2021-09-20 21:00:00,-0.5330658,0.4954071,298.30902,0.0,10.75,106.25
2021-09-20 22:00:00,-0.04585266,1.1487122,297.70734,4.7683716e-06,10.75,106.25
2021-09-20 23:00:00,0.17408752,0.81666565,297.90613,7.9631805e-05,10.75,106.25
2021-09-21 00:00:00,-0.11064148,0.8012543,298.8343,2.8133392e-05,10.75,106.25
2021-09-21 01:00:00,0.22486877,1.1108093,299.1594,2.2888184e-05,10.75,106.25
2021-09-21 02:00:00,1.3775787,1.7858887,300.55475,7.8201294e-05,10.75,106.25
2021-09-21 03:00:00,2.1772003,2.1666565,302.4889,9.1552734e-05,10.75,106.25
2021-09-21 04:00:00,2.2973328,2.2855988,302.80252,3.862381e-05,10.75,106.25
2021-09-21 05:00:00,1.883255,2.171173,304.39944,8.916855e-05,10.75,106.25
2021-09-21 06:00:00,1.5016937,2.155548,304.77866,9.727478e-05,10.75,106.25
2021-09-21 07:00:00,3.5221252,3.448349,302.0293,0.009546757,10.75,106.25
2021-09-21 08:00:00,1.8265991,2.4929657,301.4372,0.0027065277,10.75,106.25
2021-09-21 09:00:00,1.1264343,2.6881866,301.08676,0.00017499924,10.75,106.25
2021-09-21 10:00:00,0.6404877,2.047577,300.06787,3.0517578e-05,10.75,106.25
2021-09-21 11:00:00,0.47465515,2.5786285,299.6947,2.8133392e-05,10.75,106.25
2021-09-21 12:00:00,0.21685791,2.1923065,299.48083,6.67572e-06,10.75,106.25
2021-09-21 13:00:00,-0.19615173,1.9892426,299.25253,0.0,10.75,106.25
2021-09-21 14:00:00,-0.29556274,1.8861084,299.274,1.9073486e-06,10.75,106.25
2021-09-21 15:00:00,-0.04005432,1.3107605,298.64612,0.0,10.75,106.25
2021-09-21 16:00:00,-0.16467285,1.2128448,298.60443,0.0,10.75,106.25
2021-09-21 17:00:00,-0.10481262,1.3255615,298.29187,0.0,10.75,106.25
2021-09-21 18:00:00,0.09446716,1.4641418,298.18613,0.0,10.75,106.25
2021-09-21 19:00:00,-0.10852051,1.2281342,298.00177,0.00016212463,10.75,106.25
2021-09-21 20:00:00,-0.38200378,1.2058411,297.8164,0.0,10.75,106.25
2021-09-21 21:00:00,-0.26979065,1.2559357,297.68463,5.2452087e-06,10.75,106.25
2021-09-21 22:00:00,0.1802063,1.0352478,298.2509,4.2438507e-05,10.75,106.25
2021-09-21 23:00:00,0.16088867,1.4077911,297.9853,0.0001707077,10.75,106.25
2021-09-22 00:00:00,0.69514465,1.4776459,298.3364,0.00020217896,10.75,106.25
2021-09-22 01:00:00,1.522171,1.1882019,299.16473,1.0967255e-05,10.75,106.25
2021-09-22 02:00:00,2.0218658,1.0582428,301.14325,9.012222e-05,10.75,106.25
2021-09-22 03:00:00,2.243042,1.0202332,302.81036,0.00014209747,10.75,106.25
2021-09-22 04:00:00,2.5426788,0.9889984,302.99078,0.00019216537,10.75,106.25
2021-09-22 05:00:00,2.2841797,1.2153015,302.10474,0.0014247894,10.75,106.25
2021-09-22 06:00:00,2.3994293,1.3021088,302.58472,0.00030994415,10.75,106.25
2021-09-22 07:00:00,3.3521118,0.7709656,302.7683,0.0042767525,10.75,106.25
2021-09-22 08:00:00,2.24971,1.3203735,302.50818,0.0025935173,10.75,106.25
2021-09-22 09:00:00,1.7265472,2.1904907,303.30664,9.250641e-05,10.75,106.25
2021-09-22 10:00:00,2.065918,0.95858765,300.71185,4.6253204e-05,10.75,106.25
2021-09-22 11:00:00,2.1330414,1.1973267,300.20532,0.001106739,10.75,106.25
2021-09-22 12:00:00,1.5859833,1.0313873,299.77942,5.054474e-05,10.75,106.25
2021-09-22 13:00:00,1.5358276,0.91186523,299.4439,0.0005760193,10.75,106.25
2021-09-22 14:00:00,1.3855286,0.5920563,299.11432,1.8119812e-05,10.75,106.25
2021-09-22 15:00:00,1.5180511,0.44667053,298.653,4.7683716e-06,10.75,106.25
2021-09-22 16:00:00,2.12471,0.95970154,298.70453,9.536743e-07,10.75,106.25
2021-09-22 17:00:00,2.080658,1.2173004,298.36353,0.0,10.75,106.25
2021-09-22 18:00:00,2.0356598,0.9535675,298.30414,5.722046e-06,10.75,106.25
2021-09-22 19:00:00,2.126999,0.8531647,298.122,3.385544e-05,10.75,106.25
2021-09-22 20:00:00,2.0195618,0.7053375,297.86115,0.00022602081,10.75,106.25
2021-09-22 21:00:00,2.3920898,0.8337555,297.90942,0.00038003922,10.75,106.25
2021-09-22 22:00:00,2.074295,0.3851776,298.40234,7.247925e-05,10.75,106.25
2021-09-22 23:00:00,1.8414459,0.6163025,298.3994,2.3841858e-06,10.75,106.25
2021-09-23 00:00:00,1.9391937,0.45845032,298.72192,4.7683716e-07,10.75,106.25
2021-09-23 01:00:00,2.0907898,0.2872162,299.53314,0.0,10.75,106.25
2021-09-23 02:00:00,2.5128937,0.21621704,301.1689,0.00016975403,10.75,106.25
2021-09-23 03:00:00,2.7608948,-0.033676147,302.71045,9.250641e-05,10.75,106.25
2021-09-23 04:00:00,3.5700378,-0.37556458,303.5973,0.0001411438,10.75,106.25
2021-09-23 05:00:00,3.9183655,-0.16801453,304.58072,0.00017738342,10.75,106.25
2021-09-23 06:00:00,3.7676392,0.2992096,303.86673,0.0008416176,10.75,106.25
2021-09-23 07:00:00,3.5273132,0.6081543,303.90768,2.193451e-05,10.75,106.25
2021-09-23 08:00:00,3.29776,0.9736786,303.55762,0.00039100647,10.75,106.25
2021-09-23 09:00:00,2.046875,0.12675476,303.57507,0.0012016296,10.75,106.25
