Time,Salinity_CauNoi,wind_speed,temp,total_precipitation
2025-01-05 13:00:00,0.2,0.7101804954473864,26.185699999999997,0.0
2025-01-05 15:00:00,0.2,0.4639881402953631,24.891440000000046,0.0
2025-01-05 17:00:00,0.2,1.3097344737039545,23.82632000000001,0.0
2025-01-05 19:00:00,0.3,1.7190250178152253,22.563440000000014,0.0
2025-01-05 21:00:00,0.3,0.5711279680277831,22.526800000000037,0.0
2025-01-05 23:00:00,0.2,1.4124173503717838,22.546960000000013,0.0009536743
2025-01-06 01:00:00,0.2,1.8615913698922386,23.385580000000004,0.0019073486
2025-01-06 03:00:00,0.2,1.7078175294771778,25.99404000000004,0.013828278
2025-01-06 05:00:00,0.2,1.369303527668997,28.473700000000008,0.034809113
2025-01-06 07:00:00,0.3,1.5527713077243024,29.24807000000004,0.0104904175
2025-01-06 09:00:00,0.3,1.3615725858860115,29.71365000000003,0.0
2025-01-06 11:00:00,0.3,1.7177872612015495,27.774900000000002,0.0
2025-01-06 13:00:00,0.2,2.0151728773491198,26.302400000000034,0.0
2025-01-06 15:00:00,0.2,1.6719118320850326,24.552099999999996,0.0
2025-01-06 17:00:00,0.2,1.5511100456596398,22.887,0.0
2025-01-06 19:00:00,0.3,1.730921341453478,22.649530000000027,0.0
2025-01-06 21:00:00,0.3,1.3076889846125082,21.217070000000035,0.0
2025-01-06 23:00:00,0.3,1.7567642421610048,20.595200000000034,0.0
2025-01-07 01:00:00,0.2,1.35976737615326,22.04928000000001,0.0
2025-01-07 03:00:00,0.2,0.9462578057592649,27.0616,0.0
2025-01-07 05:00:00,0.2,1.0392596796244866,29.87655000000001,0.0
2025-01-07 07:00:00,0.2,0.8294029953820098,31.17285000000004,0.0
2025-01-07 09:00:00,0.3,1.160005981286757,31.047450000000026,0.0
2025-01-07 11:00:00,0.3,1.9646582634863627,28.23037000000005,0.0
2025-01-07 13:00:00,0.2,2.4886311560037178,27.627700000000004,0.0
2025-01-07 15:00:00,0.2,3.0153140791032333,25.69888000000003,0.0
2025-01-07 17:00:00,0.2,1.5031262762584823,24.810630000000003,0.0
2025-01-07 19:00:00,0.2,1.1356065330873193,24.01263,0.0
2025-01-07 21:00:00,0.3,1.0832768929035526,22.95270000000005,0.0
2025-01-07 23:00:00,0.3,1.4937413227309317,23.4169,0.0
2025-01-08 01:00:00,0.3,2.222011525520336,24.10912000000002,0.0
2025-01-08 03:00:00,0.2,1.2829718095079536,26.406949999999995,0.0
2025-01-08 05:00:00,0.2,1.359509247139003,29.96618000000001,0.0
2025-01-08 07:00:00,0.2,1.6852685386191593,30.978480000000047,0.0
2025-01-08 09:00:00,0.2,1.1764676517390946,31.531370000000038,0.0
2025-01-08 11:00:00,0.3,1.8973250480777246,29.679250000000025,0.0
2025-01-08 13:00:00,0.3,2.8633420031364643,27.476650000000006,0.0
2025-01-08 15:00:00,0.2,3.0569037430341326,25.647800000000018,0.0
2025-01-08 17:00:00,0.2,1.493712802444064,24.74825000000004,0.0
2025-01-08 19:00:00,0.2,0.8772328494010028,23.993160000000046,0.0
2025-01-08 21:00:00,0.2,0.7727372294666026,23.106100000000026,0.0
2025-01-08 23:00:00,0.3,1.3028495409490244,22.445340000000044,0.0
2025-01-09 01:00:00,0.5,0.786589426215157,23.690940000000012,0.0
2025-01-09 03:00:00,0.5,0.7219914457313172,28.68344000000002,0.0
2025-01-09 05:00:00,0.4,0.8297838566450232,29.95263,0.00047683716000000004
2025-01-09 07:00:00,0.2,1.1133287733481527,30.78848000000005,0.0014305115
2025-01-09 09:00:00,0.3,1.022488207821337,30.679380000000037,0.0
2025-01-09 11:00:00,0.4,1.22588352404879,28.796960000000013,0.0
2025-01-09 13:00:00,0.5,1.2362320887829343,26.88516000000004,0.0
2025-01-09 15:00:00,0.7,1.4474712920317996,25.33486000000005,0.0
2025-01-09 17:00:00,0.6,1.5692312159212771,24.91500000000002,0.0
2025-01-09 19:00:00,0.5,1.228819594139982,24.95132000000001,0.0
2025-01-09 21:00:00,0.5,1.9167065468223403,24.93720000000002,0.0
2025-01-09 23:00:00,0.6,2.9727274556348897,24.930720000000008,0.0
2025-01-10 01:00:00,0.6,2.8701656079858338,25.173730000000035,0.0
2025-01-10 03:00:00,0.5,2.481653842325001,27.944450000000018,0.0
2025-01-10 05:00:00,0.5,2.0564927356736744,30.04244,0.0
2025-01-10 07:00:00,0.4,2.4945727239547657,31.441670000000045,0.0
2025-01-10 09:00:00,0.4,2.3728849255886684,31.88040000000001,0.0
2025-01-10 11:00:00,0.4,0.381215036418337,29.10450000000003,0.0
2025-01-10 13:00:00,0.6,1.4915095546375667,27.400170000000003,0.0
2025-01-10 15:00:00,0.8,1.9473210387097706,25.62692000000004,0.0
2025-01-10 17:00:00,1.1,2.9928831802439197,24.82235000000003,0.0
2025-01-10 19:00:00,0.9,2.953142110608795,23.868070000000046,0.0
2025-01-10 21:00:00,0.7,2.794296283691896,22.68810000000002,0.0
2025-01-10 23:00:00,0.6,3.1877930256510174,21.93643000000003,0.0
2025-01-11 01:00:00,0.7,3.3315650206237484,23.176300000000026,0.0
2025-01-11 03:00:00,0.6,3.632073844831554,26.71040000000005,0.0
2025-01-11 05:00:00,0.5,3.8512747751461207,29.060699999999997,0.0
2025-01-11 07:00:00,0.5,3.556679533846884,30.41323,0.0
2025-01-11 09:00:00,0.4,3.36711396226394,30.967300000000023,0.0
2025-01-11 11:00:00,0.4,1.7822364527501915,28.07552000000004,0.0
2025-01-11 13:00:00,0.5,2.116973999100551,27.578670000000045,0.0
2025-01-11 15:00:00,0.8,3.3038388811256234,25.55874,0.0
2025-01-11 17:00:00,1.2,4.06774567341822,24.01156000000003,0.0
2025-01-11 19:00:00,1.1,4.358836114600718,23.029700000000048,0.0
2025-01-11 21:00:00,0.8,3.9311584042630185,22.355340000000012,0.0
2025-01-11 23:00:00,0.7,3.801423984184041,21.552030000000002,0.0
2025-01-12 01:00:00,0.9,4.021560201537668,22.337120000000027,0.0
2025-01-12 03:00:00,1.1,3.947111735660872,25.371800000000007,0.0
2025-01-12 05:00:00,0.8,3.580702125031687,28.11318,0.0
2025-01-12 07:00:00,0.6,3.5685896730168687,29.172200000000032,0.0
2025-01-12 09:00:00,0.5,3.2743016835245533,30.00027,0.0
2025-01-12 11:00:00,0.4,2.1353792886180907,27.173460000000034,0.0
2025-01-12 13:00:00,0.6,1.2436365134316947,26.230860000000007,0.0
2025-01-12 15:00:00,0.9,1.6899175261079755,25.12990000000002,0.0
2025-01-12 17:00:00,1.2,2.774477228487459,23.007960000000026,0.0
2025-01-12 19:00:00,1.0,2.9434754067330307,21.859500000000025,0.0
2025-01-12 21:00:00,0.9,2.760110873486062,20.491000000000042,0.0
2025-01-12 23:00:00,0.7,2.3154588821500584,19.74594000000002,0.0
2025-01-13 01:00:00,0.9,2.8385904448471613,20.941130000000044,0.0
2025-01-13 03:00:00,1.2,2.3301690506715795,23.38592,0.0
2025-01-13 05:00:00,1,1.2457783383915393,27.240080000000034,0.0
2025-01-13 07:00:00,0.8,1.4274875561936302,28.62957,0.0
2025-01-13 09:00:00,0.6,0.5753213110950872,29.438559999999995,0.0
2025-01-13 11:00:00,0.5,1.223830496880297,26.911100000000033,0.0
2025-01-13 13:00:00,0.7,1.5565645451971528,25.773830000000032,0.0
2025-01-13 15:00:00,1.0,1.3373296581743639,24.035300000000007,0.0
2025-01-13 17:00:00,1.3,1.3973512367171734,22.543100000000038,0.0
2025-01-13 19:00:00,1.1,1.9726994374740214,22.350300000000004,0.0
2025-01-13 21:00:00,0.9,2.322907297775615,22.15963000000005,0.0
2025-01-13 23:00:00,0.8,1.9681418470927636,21.47762,0.0
2025-01-14 01:00:00,1,2.520401733387442,22.489300000000014,0.0
2025-01-14 03:00:00,1.3,2.1970959555720184,26.689840000000004,0.0
2025-01-14 05:00:00,1.1,1.836280827235321,29.898650000000032,0.0
2025-01-14 07:00:00,0.9,1.5231997789344127,31.131920000000036,0.0
2025-01-14 09:00:00,0.7,1.1620806182390393,30.93353000000002,0.0
2025-01-14 11:00:00,0.5,2.4045517176973052,28.10143000000005,0.53977966
2025-01-14 13:00:00,0.8,2.204969954238499,25.67043000000001,0.9727477999999999
2025-01-14 15:00:00,1.2,1.6920468812147995,25.16464000000002,0.9379387
2025-01-14 17:00:00,1.4,0.532063399150844,25.080700000000036,0.022888184
2025-01-14 19:00:00,1.1,0.876132010588488,24.92004000000003,0.0014305115
2025-01-14 21:00:00,0.9,1.2830788933875343,24.46786000000003,0.0
2025-01-14 23:00:00,0.7,1.3327799578590298,24.10420000000005,0.0009536743
2025-01-15 01:00:00,0.9,1.5743713575802722,24.82370000000003,0.008106232
2025-01-15 03:00:00,1.2,2.265353823230366,28.301600000000008,0.0
2025-01-15 05:00:00,1.5,1.967874828488217,31.15515000000005,0.0
2025-01-15 07:00:00,1.3,2.2495946460350695,32.51956000000001,0.026226044
2025-01-15 09:00:00,1.1,2.97082676721566,32.78820000000002,0.058650970000000004
2025-01-15 11:00:00,0.8,1.8485447055811228,28.317530000000033,0.6952286
2025-01-15 13:00:00,0.9,2.040188745881464,27.681669999999997,0.014305115
2025-01-15 15:00:00,1.1,1.4034326347100226,26.6635,0.0
2025-01-15 17:00:00,1.3,1.00325938359818,25.939720000000023,0.0
2025-01-15 19:00:00,1.6,1.509246757216245,24.582899999999995,0.0
2025-01-15 21:00:00,1.4,0.9085176120220784,24.025720000000035,0.0
2025-01-15 23:00:00,1.1,0.5211325383056465,23.93330000000003,0.0
2025-01-16 01:00:00,1.3,1.0698711364136149,25.850240000000042,0.0009536743
2025-01-16 03:00:00,1.5,3.0372990729855713,29.195370000000025,0.0
2025-01-16 05:00:00,1.7,3.7949433445118372,31.80435,0.0009536743
2025-01-16 07:00:00,1.6,3.6928410880106064,32.14956000000001,0.009059906
2025-01-16 09:00:00,1.2,3.3172181699984704,32.33280000000002,0.00047683716000000004
2025-01-16 11:00:00,0.9,1.9659791397098418,30.10217,0.0
2025-01-16 13:00:00,1.0,3.169523845040187,28.190030000000036,0.0
2025-01-16 15:00:00,1.3,4.067549793332099,26.38467000000003,0.0
2025-01-16 17:00:00,1.5,3.834866645003411,24.591940000000022,0.0
2025-01-16 19:00:00,1.8,3.62233328494788,23.85226,0.0
2025-01-16 21:00:00,1.6,3.4790783016998166,22.997370000000046,0.0
2025-01-16 23:00:00,1.3,2.9280292057529276,22.42208000000005,0.0
2025-01-17 01:00:00,1,3.5733971701945775,23.50045,0.0
2025-01-17 03:00:00,1.2,2.8813272016456652,27.266140000000007,0.0
2025-01-17 05:00:00,1.5,1.90564592153102,30.078030000000012,0.0
2025-01-17 07:00:00,1.1,1.3607033524920633,30.61310000000003,0.0
2025-01-17 09:00:00,0.9,1.2454484682060594,30.760520000000042,0.0
2025-01-17 11:00:00,0.8,1.578374342294666,27.992850000000033,0.0
2025-01-17 13:00:00,0.7,3.160120877548215,26.662500000000023,0.0
2025-01-17 15:00:00,0.9,2.043549212077106,25.302670000000035,0.0
2025-01-17 17:00:00,1.3,0.39523819960022955,23.75762000000003,0.0
2025-01-17 19:00:00,1.5,1.4759711514091085,23.39083000000005,0.0
2025-01-17 21:00:00,1.2,1.236750570957693,22.60555000000005,0.0
2025-01-17 23:00:00,1,1.604860387545845,22.475120000000004,0.0
2025-01-18 01:00:00,0.7,1.5189807942855795,24.043300000000045,0.0
2025-01-18 03:00:00,0.9,1.277571362383816,27.27346,0.0
2025-01-18 05:00:00,1.1,1.215956982192055,28.944540000000018,0.0
2025-01-18 07:00:00,1.4,1.1267664512080664,30.529660000000035,0.00047683716000000004
2025-01-18 09:00:00,1.0,1.4300451573044897,31.083550000000002,0.0
2025-01-18 11:00:00,0.7,1.4006379102277364,28.74648000000002,0.0
2025-01-18 13:00:00,0.5,1.3922816081184737,27.168570000000045,0.0
2025-01-18 15:00:00,0.8,1.4914779717371187,25.07833000000005,0.0
2025-01-18 17:00:00,1.1,1.7270971746421426,24.211450000000013,0.0
2025-01-18 19:00:00,1.3,1.4416493926645981,23.601500000000044,0.0
2025-01-18 21:00:00,1.4,1.5961454769645291,22.92574000000002,0.0
2025-01-18 23:00:00,0.9,1.3199017181954458,22.304280000000006,0.0
2025-01-19 01:00:00,0.5,1.2924924143562313,24.241600000000005,0.0
2025-01-19 03:00:00,0.7,1.1212020319723925,27.119000000000028,0.0
2025-01-19 05:00:00,1,0.5366514024026346,30.489040000000045,0.0019073486
2025-01-19 07:00:00,1.3,1.2990493886873906,30.694970000000012,0.07247925
2025-01-19 09:00:00,1.1,1.7997548891675221,31.312280000000044,0.008583068999999999
2025-01-19 11:00:00,0.8,1.163439139635152,29.357349999999997,0.0
2025-01-19 13:00:00,0.5,1.619164082643956,27.476950000000045,0.0
2025-01-19 15:00:00,0.7,2.36331629670594,25.95455000000004,0.0
2025-01-19 17:00:00,0.9,2.6642386162027325,24.957730000000026,0.0
2025-01-19 19:00:00,1.0,1.8729657644494224,24.547020000000032,0.0
2025-01-19 21:00:00,1.2,1.4508362774082333,23.64987000000002,0.0
2025-01-19 23:00:00,0.8,1.980301029120999,23.21380000000005,0.0
2025-01-20 01:00:00,0.6,1.8114756731333053,24.399320000000046,0.0009536743
2025-01-20 03:00:00,0.6,1.1434978051076181,27.159780000000012,0.008583068999999999
2025-01-20 05:00:00,0.8,1.0737252929494268,29.50308000000001,0.0
2025-01-20 07:00:00,1.1,1.5759776750323906,30.400350000000003,0.0014305115
2025-01-20 09:00:00,1.0,1.710997970970103,30.704250000000002,0.00047683716000000004
2025-01-20 11:00:00,0.8,0.8834299490151207,29.308370000000025,0.0
2025-01-20 13:00:00,0.5,2.31299259796821,27.065480000000036,0.0
2025-01-20 15:00:00,0.6,3.491997457190983,25.57397000000003,0.0
2025-01-20 17:00:00,0.8,2.556588508436508,24.167570000000012,0.0
2025-01-20 19:00:00,0.9,1.4546390372261095,23.604270000000042,0.0
2025-01-20 21:00:00,1.2,1.2778208297790374,22.605680000000007,0.0
2025-01-20 23:00:00,0.8,1.257498805131189,22.586720000000014,0.0
2025-01-21 01:00:00,0.7,0.664816484084842,24.069240000000036,0.0
2025-01-21 03:00:00,0.6,0.19088478211288493,27.19625000000002,0.0
2025-01-21 05:00:00,0.7,1.0842590352057748,29.240200000000016,0.0
2025-01-21 07:00:00,0.9,1.020428414393038,30.556480000000022,0.0
2025-01-21 09:00:00,1.0,0.4011909239564744,31.042200000000037,0.0
2025-01-21 11:00:00,0.7,0.9176763617379645,28.642600000000016,0.0
2025-01-21 13:00:00,0.5,1.747230554544242,26.07528000000002,0.0
2025-01-21 15:00:00,0.5,2.769602379136415,24.56964000000005,0.0
2025-01-21 17:00:00,0.6,2.408281956470247,23.57632000000001,0.0
2025-01-21 19:00:00,0.8,1.6518141634651913,22.626430000000028,0.0
2025-01-21 21:00:00,1.0,1.6872403900039674,21.836600000000033,0.0
2025-01-21 23:00:00,1.1,1.277253431758776,21.13067000000001,0.0
2025-01-22 01:00:00,0.7,1.720667631131091,22.822699999999998,0.0
2025-01-22 03:00:00,0.5,1.0751973570414852,27.43670000000003,0.0
2025-01-22 05:00:00,0.8,0.49547786350754613,29.307240000000036,0.0
2025-01-22 07:00:00,1.0,0.38371400599394856,30.7466,0.0
2025-01-22 09:00:00,1.1,1.4399186117156066,30.8741,0.0
2025-01-22 11:00:00,0.9,2.3507887355353736,28.973960000000034,0.0
